playerId,assists,faceoffWinPctg,gameWinningGoals,gamesPlayed,goals,otGoals,penaltyMinutes,playerFirstName,playerLastName,playerName,playerPositionCode,playerTeamsPlayedFor,plusMinus,points,pointsPerGame,ppGoals,ppPoints,seasonId,shGoals,shPoints,shiftsPerGame,shootingPctg,shots,timeOnIcePerGame,playerDraftYear,playerDraftOverallPickNo,Age,hits,blockedShots,faceoffs,faceoffsLost,faceoffsWon,giveaways,takeaways,missedShots
8474143,0,0,0,1,0,0,0,Ryan,Thang,Ryan Thang,L,NSH,0,0,0,0,0,20112012,0,0,12,0,0,512,2007,81,24,0,0,0,0,0,0,0,0
8466140,38,0.4651,5,82,23,0,54,Olli,Jokinen,Olli Jokinen,C,CGY,-12,61,0.7439,9,24,20112012,0,0,23.378,0.1031,223,1137.6097,1997,3,32,53,31,1333,713,620,60,55,54
8467910,0,0,0,1,0,0,0,Nolan,Yonkman,Nolan Yonkman,D,FLA,0,0,0,0,0,20112012,0,0,9,0,0,379,1999,37,30,0,0,0,0,0,0,1,0
8473453,4,0.4371,1,72,3,0,26,Trevor,Lewis,Trevor Lewis,C,LAK,-3,7,0.0972,0,0,20112012,0,0,18.2083,0.0291,103,794.2083,2006,17,24,117,25,199,112,87,20,25,52
8473492,11,0.423,0,70,4,0,72,Matt,Beleskey,Matt Beleskey,L,ANA,-2,15,0.2142,0,1,20112012,0,0,13.3857,0.0533,75,615.9,2006,112,23,104,20,26,15,11,10,10,36
8471323,16,0.2,2,79,17,0,42,Ryan,Jones,Ryan Jones,L,EDM,-7,33,0.4177,3,6,20112012,2,3,21.7721,0.124,137,925.5316,2004,111,27,119,61,15,12,3,47,46,47
8472361,0,0,0,7,1,0,0,Bill,Thomas,Bill Thomas,R,FLA,0,1,0.1428,0,0,20112012,0,0,12.7142,0.1111,9,524.4285,,,28,10,1,3,3,0,0,1,2
8473608,3,0.4689,0,35,2,0,27,Blake,Geoffrion,Blake Geoffrion,C,"NSH, MTL",0,5,0.1428,0,0,20112012,0,0,15.9142,0.0689,29,662.4285,2006,56,23,40,13,145,77,68,9,13,13
8470613,26,0,2,81,11,1,34,Brent,Burns,Brent Burns,D,SJS,8,37,0.4567,5,16,20112012,0,0,27.9629,0.0547,201,1352.3333,2003,20,26,68,117,0,0,0,75,25,101
8468636,5,0,2,56,3,0,18,Greg,Zanon,Greg Zanon,D,"MIN, BOS",3,8,0.1428,0,0,20112012,0,0,24.2321,0.0731,41,1067.8392,2000,156,31,116,136,0,0,0,13,11,23
8470595,46,0.5246,3,82,24,1,48,Eric,Staal,Eric Staal,C,CAR,-20,70,0.8536,7,23,20112012,3,5,28.8658,0.0916,262,1292.8414,2003,2,26,48,35,1681,799,882,47,66,100
8472382,15,0,0,56,1,0,16,Andy,Greene,Andy Greene,D,NJD,3,16,0.2857,0,1,20112012,0,0,25.1071,0.0188,53,1170.3214,,,28,35,96,0,0,0,15,15,32
8471498,23,0.4137,1,82,16,0,34,Jannik,Hansen,Jannik Hansen,R,VAN,18,39,0.4756,0,0,20112012,1,3,22.3414,0.1167,137,893.8292,2004,287,25,118,24,29,17,12,23,39,44
8468498,16,0,0,73,2,0,61,Brooks,Orpik,Brooks Orpik,D,PIT,19,18,0.2465,0,0,20112012,0,1,25.0136,0.0454,44,1353.1506,2000,18,30,259,139,0,0,0,25,13,31
8474736,7,0.6666,0,66,2,0,232,Zac,Rinaldo,Zac Rinaldo,C,PHI,-1,9,0.1363,0,0,20112012,0,0,11.1363,0.037,54,448.803,2008,178,21,175,19,9,3,6,9,4,17
8471276,39,0.5205,2,79,23,1,36,David,Krejci,David Krejci,C,BOS,-5,62,0.7848,2,11,20112012,0,0,21.5316,0.1586,145,1105.3924,2004,63,25,69,46,1045,501,544,34,43,57
8470740,14,0.2692,2,61,14,0,16,Lee,Stempniak,Lee Stempniak,R,CGY,-2,28,0.459,2,5,20112012,0,0,20.4754,0.1076,130,973.7377,2003,148,28,55,22,26,19,7,27,35,42
8472368,2,0,0,8,1,0,0,Chris,Conner,Chris Conner,R,DET,2,3,0.375,0,0,20112012,0,0,14.75,0.1,10,633.75,,,27,4,3,0,0,0,0,4,4
8470187,10,0,2,77,5,0,53,Johnny,Boychuk,Johnny Boychuk,D,BOS,27,15,0.1948,0,0,20112012,0,0,25.3766,0.0292,171,1236.8441,2002,61,27,145,133,0,0,0,31,8,72
8474577,4,0.3589,0,10,1,0,4,Joe,Colborne,Joe Colborne,C,TOR,2,5,0.5,0,0,20112012,0,0,16.5,0.1428,7,821.3,2008,16,21,20,8,78,50,28,5,4,1
8473466,3,0.4915,0,20,0,0,61,Ryan,White,Ryan White,C,MTL,-7,3,0.15,0,0,20112012,0,1,19.75,0,12,871,2006,66,23,61,17,59,30,29,4,5,6
8473459,0,0,0,9,0,0,4,Arturs,Kulda,Arturs Kulda,D,WPG,3,0,0,0,0,20112012,0,0,14,0,8,652.2222,2006,200,23,13,8,0,0,0,3,0,3
8475104,0,0,0,3,0,0,0,Evan,Oberg,Evan Oberg,D,TBL,2,0,0,0,0,20112012,0,0,11.6666,0,3,590,,,23,3,0,0,0,0,2,0,0
8471697,1,0,1,11,1,0,2,Niclas,Bergfors,Niclas Bergfors,R,NSH,-2,2,0.1818,0,0,20112012,0,0,12.6363,0.0909,11,484.3636,2005,23,24,0,5,0,0,0,2,4,1
8471703,27,0.4597,2,75,14,0,137,Steve,Downie,Steve Downie,R,"TBL, COL",-6,41,0.5466,2,6,20112012,0,0,18.9333,0.1,140,955.8933,2005,29,24,105,25,87,47,40,32,49,51
8474584,31,0,2,77,10,0,36,Michael,Del Zotto,Michael Del Zotto,D,NYR,20,41,0.5324,1,14,20112012,1,3,25.2207,0.0884,113,1346.2857,2008,20,21,156,95,0,0,0,35,28,42
8471842,1,0.4539,1,27,1,0,4,Tim,Kennedy,Tim Kennedy,L,FLA,-11,2,0.074,0,0,20112012,0,0,15.1851,0.0454,22,668,2005,181,25,48,11,141,77,64,7,9,3
8473564,10,0.3333,0,63,5,0,22,Michael,Frolik,Michael Frolik,R,CHI,-10,15,0.238,0,0,20112012,0,1,19.0793,0.0427,117,772.3968,2006,10,23,56,32,48,32,16,6,41,42
8471766,1,0.6,0,54,2,0,126,Jared,Boll,Jared Boll,R,CBJ,-8,3,0.0555,0,0,20112012,0,0,11.7407,0.0571,35,487.0925,2005,101,25,96,10,5,2,3,3,7,19
8468504,15,0.4719,0,65,8,0,6,Brad,Boyes,Brad Boyes,R,BUF,2,23,0.3538,2,8,20112012,0,0,16.2461,0.08,100,790.0153,2000,24,29,29,24,267,141,126,26,18,37
8474498,6,0.5361,0,32,2,0,22,Jesse,Winchester,Jesse Winchester,C,OTT,2,8,0.25,0,0,20112012,1,1,17.375,0.0384,52,638.2187,,,27,51,9,235,109,126,6,13,19
8467579,0,0,0,3,0,0,0,Trevor,Gillies,Trevor Gillies,L,NYI,-1,0,0,0,0,20112012,0,0,4.3333,0,1,172.3333,,,32,2,0,0,0,0,0,0,0
8471707,41,0.2666,4,80,40,0,87,James,Neal,James Neal,L,PIT,6,81,1.0125,18,30,20112012,0,0,21.0125,0.1215,329,1148.0625,2005,33,24,108,15,15,11,4,26,30,123
8475148,2,0,0,18,0,0,8,Tim,Erixon,Tim Erixon,D,NYR,-2,2,0.1111,0,0,20112012,0,0,17.2222,0,9,779.8333,2009,23,20,15,15,0,0,0,3,1,5
8471476,15,0.5,1,84,8,0,52,Daniel,Winnik,Daniel Winnik,L,"COL, SJS",-11,23,0.2738,0,0,20112012,1,2,22.5833,0.0434,184,1001.5833,2004,265,26,95,50,66,33,33,24,55,65
8471521,0,0.5,0,62,1,0,121,Brad,Staubitz,Brad Staubitz,R,"MIN, MTL",-5,1,0.0161,0,0,20112012,0,0,9.1935,0.037,27,391.2903,,,27,96,20,6,3,3,5,7,14
8470661,0,0,0,6,0,0,12,Jean-Francois,Jacques,Jean-Francois Jacques,L,ANA,2,0,0,0,0,20112012,0,0,9.6666,0,7,397.3333,2003,68,26,6,0,0,0,0,0,0,5
8466378,49,0.439,3,77,25,1,16,Martin,St. Louis,Martin St. Louis,R,TBL,-3,74,0.961,4,16,20112012,0,0,23.987,0.1351,185,1357.961,,,36,17,39,41,23,18,53,66,78
8470176,6,0.2727,2,62,17,0,48,Sean,Bergenheim,Sean Bergenheim,L,FLA,-5,23,0.3709,5,5,20112012,1,1,22.8225,0.0918,185,984.7258,2002,22,27,109,21,11,8,3,16,29,62
8474597,0,0,0,1,0,0,0,Cody,Goloubef,Cody Goloubef,D,CBJ,1,0,0,0,0,20112012,0,0,11,0,0,360,2008,37,21,1,0,0,0,0,0,0,0
8473449,21,0.4788,2,79,24,0,46,Kyle,Okposo,Kyle Okposo,R,NYI,-15,45,0.5696,3,6,20112012,0,0,19.962,0.1578,152,1024.0253,2006,7,23,51,33,142,74,68,30,62,63
8474749,0,0,0,3,0,0,0,Matt,Bartkowski,Matt Bartkowski,D,BOS,-2,0,0,0,0,20112012,0,0,10,0,0,367.6666,2008,190,23,5,2,0,0,0,0,0,1
8474641,35,0.4883,3,74,16,1,7,Adam,Henrique,Adam Henrique,C,NJD,8,51,0.6891,0,8,20112012,4,7,23.7432,0.123,130,1089.6081,2008,82,21,83,57,1026,525,501,25,49,34
8475768,1,0.5,1,7,2,0,0,Jaden,Schwartz,Jaden Schwartz,L,STL,1,3,0.4285,1,1,20112012,0,0,17.8571,0.3333,6,701.2857,2010,14,19,1,5,2,1,1,2,1,1
8470685,6,0,0,27,3,0,8,Alexander,Sulzer,Alexander Sulzer,D,"VAN, BUF",8,9,0.3333,0,1,20112012,0,0,22.3333,0.0909,33,1069.4074,2003,92,27,17,38,0,0,0,9,4,14
8473548,45,0.3214,6,82,37,0,20,Phil,Kessel,Phil Kessel,R,TOR,-10,82,1,10,23,20112012,0,0,22.8536,0.1254,295,1203.3048,2006,5,23,12,21,28,19,9,82,39,96
8469466,26,0.3333,1,69,10,0,43,Ales,Hemsky,Ales Hemsky,R,EDM,-13,36,0.5217,1,9,20112012,0,0,22.3623,0.0729,137,1056,2001,13,28,22,21,6,4,2,55,37,49
8474059,0,0.2857,0,14,3,0,8,Linus,Omark,Linus Omark,L,EDM,-5,3,0.2142,0,0,20112012,0,0,17.4285,0.125,24,807.1428,2007,97,24,7,6,7,5,2,10,4,12
8473473,35,0.4666,1,81,26,0,135,Milan,Lucic,Milan Lucic,L,BOS,7,61,0.753,7,11,20112012,0,0,19.9135,0.1744,149,1021.7407,2006,50,23,201,26,30,16,14,46,25,56
8471303,38,0,0,82,11,0,34,Alexander,Edler,Alexander Edler,D,VAN,0,49,0.5975,5,22,20112012,1,1,28.9146,0.0482,228,1431.878,2004,91,25,143,145,3,3,0,51,32,96
8470329,9,0,0,43,2,0,8,Chris,Campoli,Chris Campoli,D,MTL,-3,11,0.2558,0,3,20112012,0,0,22.7906,0.0465,43,1032.0465,2004,227,27,43,59,0,0,0,31,12,19
8475430,0,0,0,4,0,0,0,Brandon,Manning,Brandon Manning,D,PHI,1,0,0,0,0,20112012,0,0,18.75,0,6,823.5,,,21,6,2,0,0,0,1,2,0
8470294,0,0,0,1,0,0,0,DJ,King,DJ King,L,WSH,0,0,0,0,0,20112012,0,0,9,0,1,418,2002,190,27,2,0,0,0,0,0,0,0
8471362,28,0.5149,2,74,23,1,51,Mikhail,Grabovski,Mikhail Grabovski,C,TOR,0,51,0.6891,5,10,20112012,0,0,21.4864,0.1411,163,1056.4594,2004,150,27,56,32,905,439,466,45,49,69
8467890,12,0,0,81,1,0,57,Barret,Jackman,Barret Jackman,D,STL,20,13,0.1604,0,0,20112012,0,0,27.3333,0.0121,82,1240.716,1999,17,30,106,153,0,0,0,31,22,38
8474673,12,0,2,54,2,0,14,TJ,Brodie,TJ Brodie,D,CGY,3,14,0.2592,1,6,20112012,0,0,20.8333,0.0454,44,988.7407,2008,114,21,43,38,0,0,0,43,25,17
8468482,29,0.5373,3,82,24,0,28,Dany,Heatley,Dany Heatley,L,MIN,2,53,0.6463,8,19,20112012,0,0,24.3902,0.1008,238,1256.6585,2000,2,30,70,45,67,31,36,33,33,92
8474068,17,0.4674,2,55,12,0,31,Kyle,Turris,Kyle Turris,C,"PHX, OTT",10,29,0.5272,1,5,20112012,0,0,21.7454,0.0845,142,1011.2363,2007,3,22,23,14,723,385,338,18,21,35
8460504,3,0.4,1,28,1,0,20,Ethan,Moreau,Ethan Moreau,L,LAK,-3,4,0.1428,0,0,20112012,0,0,15.1785,0.0344,29,631.6428,1994,14,36,53,6,5,3,2,5,2,8
8465166,13,0.452,0,82,5,0,34,Craig,Adams,Craig Adams,R,PIT,-6,18,0.2195,0,0,20112012,0,3,14.817,0.0657,76,677.0853,1996,223,34,162,45,292,160,132,7,13,27
8474134,14,0,0,60,4,0,30,Yannick,Weber,Yannick Weber,D,MTL,-7,18,0.3,4,8,20112012,0,0,21.4166,0.0454,88,937.1333,2007,73,22,49,47,0,0,0,43,18,33
8471228,4,0,0,9,3,0,4,Alexander,Radulov,Alexander Radulov,R,NSH,3,7,0.7777,0,1,20112012,0,0,21.2222,0.1428,21,1160.8888,2004,15,25,5,5,0,0,0,4,5,7
8471419,0,0,0,6,0,0,0,Mark,Mancari,Mark Mancari,R,VAN,0,0,0,0,0,20112012,0,0,13,0,5,498.6666,2004,207,26,5,0,2,2,0,1,1,1
8462129,17,0.5067,0,67,7,0,18,Michal,Handzus,Michal Handzus,C,SJS,-6,24,0.3582,2,5,20112012,0,0,21.4477,0.0864,81,867.1194,1995,101,34,52,59,815,402,413,24,28,26
8475671,0,0,0,1,0,0,0,Matt,Fraser,Matt Fraser,R,DAL,0,0,0,0,0,20112012,0,0,7,0,1,237,,,21,0,1,0,0,0,0,0,0
8469534,13,0,0,56,3,0,26,Aaron,Johnson,Aaron Johnson,D,CBJ,-12,16,0.2857,1,2,20112012,0,0,21.3928,0.0476,63,990.4285,2001,85,28,99,72,0,0,0,21,17,26
8470201,25,0.2857,2,81,25,0,42,Jiri,Hudler,Jiri Hudler,R,DET,10,50,0.6172,2,10,20112012,0,0,20.2716,0.1968,127,940,2002,58,27,48,15,7,5,2,26,21,52
8467336,1,0.5588,2,60,4,0,97,Mike,Rupp,Mike Rupp,L,NYR,-1,5,0.0833,0,0,20112012,0,0,9.4166,0.129,31,398.8,2000,76,31,103,13,34,15,19,9,3,11
8459424,11,0,0,13,1,0,10,Chris,Pronger,Chris Pronger,D,PHI,1,12,0.923,1,8,20112012,0,0,27.2307,0.0434,23,1348.5384,1993,2,36,15,27,0,0,0,7,7,4
8474568,20,0,0,79,2,0,62,Luke,Schenn,Luke Schenn,D,TOR,-6,22,0.2784,0,1,20112012,0,1,23.2151,0.0246,81,962.1139,2008,5,21,270,115,0,0,0,58,28,45
8468611,5,0.5358,0,78,4,0,95,Matt,Hendricks,Matt Hendricks,L,WSH,-6,9,0.1153,0,0,20112012,0,1,17,0.0412,97,727.3461,2000,131,30,219,52,265,123,142,18,26,35
8468526,15,0.5498,0,78,6,0,60,Jarret,Stoll,Jarret Stoll,C,LAK,2,21,0.2692,1,8,20112012,0,0,24.0641,0.0451,133,1000.6538,2002,36,29,165,46,1204,542,662,18,19,60
8474102,21,0.2,4,57,21,0,28,David,Perron,David Perron,L,STL,19,42,0.7368,5,10,20112012,1,2,26.4736,0.1842,114,1097.1929,2007,26,23,32,13,10,8,2,9,29,56
8468493,10,0,0,56,0,0,23,Ron,Hainsey,Ron Hainsey,D,WPG,9,10,0.1785,0,1,20112012,0,0,25.1964,0,57,1265.875,2000,13,30,33,133,0,0,0,33,10,31
8474575,1,0,0,24,0,0,25,Colten,Teubert,Colten Teubert,D,EDM,-5,1,0.0416,0,0,20112012,0,0,18.5,0,13,758.5,2008,13,21,68,28,0,0,0,9,1,5
8470636,0,0.6153,0,3,0,0,2,Josh,Hennessy,Josh Hennessy,C,BOS,1,0,0,0,0,20112012,0,0,12,0,2,406.3333,2003,43,26,2,0,13,5,8,0,0,1
8473921,0,0,0,5,0,0,2,Joe,Piskula,Joe Piskula,D,CGY,-5,0,0,0,0,20112012,0,0,16.8,0,2,653.8,,,27,6,5,0,0,0,1,0,2
8474042,0,0.431,0,10,1,0,15,Cody,Almond,Cody Almond,C,MIN,-5,1,0.1,0,0,20112012,0,0,15.4,0.1428,7,612.8,2007,140,22,15,8,58,33,25,2,3,2
8475254,0,0.1666,0,3,0,0,0,Gabriel,Dumont,Gabriel Dumont,C,MTL,-1,0,0,0,0,20112012,0,0,11.6666,0,1,513.6666,2009,139,20,7,1,18,15,3,1,1,0
8474151,25,0.5,1,82,7,1,44,Ryan,McDonagh,Ryan McDonagh,D,NYR,25,32,0.3902,0,2,20112012,0,0,28.2804,0.0569,123,1484.4024,2007,12,22,118,182,2,1,1,53,46,56
8474570,22,0.4633,3,83,19,0,10,Cody,Hodgson,Cody Hodgson,C,"VAN, BUF",1,41,0.4939,7,14,20112012,0,0,19.2409,0.1233,154,829.3493,2008,10,21,37,29,710,381,329,26,34,49
8470877,17,0.4705,5,72,20,2,32,David,Jones,David Jones,R,COL,-8,37,0.5138,3,6,20112012,1,1,21.1944,0.147,136,945.0138,2003,288,27,85,24,34,18,16,10,21,59
8475168,14,0.5115,2,58,14,1,8,Matt,Duchene,Matt Duchene,C,COL,-11,28,0.4827,5,9,20112012,0,0,20.2068,0.106,132,977.3103,2009,3,20,43,41,391,191,200,21,31,49
8468695,10,0.4934,2,62,8,0,10,Matthew,Lombardi,Matthew Lombardi,C,TOR,-19,18,0.2903,0,0,20112012,1,1,18.3225,0.0792,101,814.0483,2002,90,29,58,34,306,155,151,16,16,25
8471268,0,0,0,1,0,0,7,Victor,Oreskovich,Victor Oreskovich,R,VAN,0,0,0,0,0,20112012,0,0,9,0,0,377,2004,55,25,1,0,0,0,0,0,0,0
8473534,19,0.4854,3,82,19,0,30,Patrik,Berglund,Patrik Berglund,C,STL,4,38,0.4634,0,4,20112012,2,2,26.5609,0.101,188,1077.7804,2006,25,23,97,36,1168,601,567,24,39,110
8474892,4,0.5142,1,24,5,0,2,Eric,Wellwood,Eric Wellwood,L,PHI,12,9,0.375,0,0,20112012,0,1,15.7083,0.1388,36,657.4166,2009,172,21,16,12,35,17,18,5,13,16
8475177,0,0,0,1,0,0,0,Calvin,de Haan,Calvin de Haan,D,NYI,1,0,0,0,0,20112012,0,0,16,0,2,781,2009,12,20,2,0,0,0,0,0,0,1
8462196,17,0,1,75,5,0,48,Stephane,Robidas,Stephane Robidas,D,DAL,-5,22,0.2933,2,9,20112012,0,0,28.48,0.0666,75,1365.72,1995,164,34,191,110,0,0,0,25,23,43
8471811,5,0.4477,0,33,2,0,4,Cal,O''Reilly,Cal O''Reilly,C,"NSH, PHX, PIT",-11,7,0.2121,1,2,20112012,0,0,15.7272,0.1176,17,765.6666,2005,150,24,5,10,268,148,120,6,10,7
8467928,1,0,0,9,0,0,6,Doug,Janik,Doug Janik,D,DET,2,1,0.1111,0,0,20112012,0,0,19.2222,0,6,870.1111,1999,55,31,7,6,0,0,0,2,2,9
8460561,15,0,1,64,6,0,73,Sheldon,Souray,Sheldon Souray,D,DAL,11,21,0.3281,2,6,20112012,1,1,26.9687,0.0335,179,1227.7656,1994,71,35,55,90,0,0,0,33,23,71
8470063,13,0.5578,1,65,6,0,76,Adam,Burish,Adam Burish,R,DAL,6,19,0.2923,0,2,20112012,0,0,18,0.0731,82,767.2769,2002,282,28,69,36,389,172,217,13,17,31
8474535,0,0.5555,0,4,0,0,0,Chris,Mueller,Chris Mueller,C,NSH,-1,0,0,0,0,20112012,0,0,13.25,0,4,548.75,,,25,1,2,27,12,15,0,1,2
8462036,19,0.4439,1,73,11,1,14,Daymond,Langkow,Daymond Langkow,C,PHX,-4,30,0.4109,1,3,20112012,0,1,19.8219,0.0982,112,945.0547,1995,5,34,87,50,991,551,440,21,34,54
8475180,0,0.3888,1,4,1,0,2,Peter,Holland,Peter Holland,C,ANA,0,1,0.25,0,0,20112012,0,0,11.25,1,1,462.25,2009,15,20,4,1,18,11,7,0,0,2
8464967,5,0.5297,0,61,1,0,34,Marty,Reasoner,Marty Reasoner,C,NYI,-25,6,0.0983,0,0,20112012,0,0,15.9016,0.0144,69,696.5737,1996,14,34,43,31,572,269,303,15,25,16
8468700,14,0.573,3,70,7,0,76,Paul,Gaustad,Paul Gaustad,C,"BUF, NSH",-1,21,0.3,0,0,20112012,0,1,20.7857,0.0933,75,886.0285,2000,220,29,114,47,1150,491,659,26,22,28
8474201,2,0.6,0,14,0,0,15,Pierre-Cedric,Labrie,Pierre-Cedric Labrie,L,TBL,-2,2,0.1428,0,0,20112012,0,0,8.2857,0,5,354,,,24,36,5,5,2,3,2,4,7
8471390,2,0.4524,1,60,9,0,18,Mike,Santorelli,Mike Santorelli,C,FLA,-10,11,0.1833,2,3,20112012,0,0,17.6333,0.0769,117,744.2333,2004,178,25,49,17,389,213,176,10,15,25
8474716,20,0,1,70,3,0,6,Jared,Spurgeon,Jared Spurgeon,D,MIN,-4,23,0.3285,2,12,20112012,0,0,28.7857,0.0326,92,1295.9571,2008,156,21,36,95,0,0,0,22,18,44
8471976,44,0.4945,2,81,16,0,24,David,Desharnais,David Desharnais,C,MTL,10,60,0.7407,3,20,20112012,0,0,23.2098,0.1632,98,1103.8271,,,25,33,48,1371,693,678,24,36,29
8469622,28,0.3,2,76,17,0,97,Ryane,Clowe,Ryane Clowe,L,SJS,-5,45,0.5921,4,15,20112012,0,0,23.4342,0.0944,180,1071.9605,2001,175,28,109,36,20,14,6,55,42,51
8474551,17,0.413,1,71,8,0,16,Ville,Leino,Ville Leino,L,BUF,-2,25,0.3521,1,1,20112012,0,0,18.9577,0.1025,78,955.4084,,,27,41,28,230,135,95,24,30,42
8471716,14,0.5287,1,81,8,0,62,Justin,Abdelkader,Justin Abdelkader,L,DET,4,22,0.2716,0,0,20112012,0,0,17.1358,0.0661,121,738.8518,2005,42,24,148,42,452,213,239,14,16,37
8475102,0,0.5,0,3,1,0,5,Travis,Turnbull,Travis Turnbull,C,BUF,0,1,0.3333,0,0,20112012,0,0,8.3333,0.3333,3,295.3333,,,25,7,2,10,5,5,0,0,0
8469664,7,0.4227,0,32,2,0,12,David,Moss,David Moss,R,CGY,-3,9,0.2812,0,0,20112012,0,0,21.0625,0.0243,82,840.8437,2001,220,29,43,24,220,127,93,18,15,28
8475790,6,0,0,72,2,0,78,Erik,Gudbranson,Erik Gudbranson,D,FLA,-19,8,0.1111,0,1,20112012,0,0,20.1666,0.0263,76,851.875,2010,3,19,154,73,0,0,0,17,3,39
8471187,3,0,0,30,1,0,14,Brett,Lebda,Brett Lebda,D,CBJ,-1,4,0.1333,0,0,20112012,0,0,20.9666,0.0277,36,988.6,,,29,21,21,0,0,0,9,7,15
8471689,1,0.5538,0,9,0,0,4,Ryan,O''Marra,Ryan O''Marra,C,"EDM, ANA",-1,1,0.1111,0,0,20112012,0,0,13,0,7,556.6666,2005,15,24,19,7,65,29,36,2,2,1
8474610,2,0.4545,0,16,1,0,4,Zac,Dalpe,Zac Dalpe,C,CAR,-3,3,0.1875,0,0,20112012,0,0,14.375,0.05,20,575.0625,2008,45,21,16,4,11,6,5,3,5,10
8470615,4,0.4204,0,13,0,0,2,Marc-Antoine,Pouliot,Marc-Antoine Pouliot,C,PHX,-2,4,0.3076,0,0,20112012,0,0,14.7692,0,19,671.3076,2003,22,26,10,1,88,51,37,3,2,8
8475191,0,1,0,3,0,0,2,Reilly,Smith,Reilly Smith,R,DAL,-3,0,0,0,0,20112012,0,0,13,0,2,504,2009,69,20,0,0,1,0,1,0,0,0
8471245,18,0.4837,2,76,19,0,47,Dave,Bolland,Dave Bolland,C,CHI,0,37,0.4868,7,12,20112012,3,3,25.5394,0.1507,126,990.0921,2004,32,25,58,38,1203,621,582,25,53,34
8470839,17,0,0,76,3,0,105,Shane,O''Brien,Shane O''Brien,D,COL,2,20,0.2631,1,2,20112012,0,1,25.9473,0.0263,114,1153.1842,2003,250,28,138,86,0,0,0,33,28,34
8470121,11,0,2,82,4,0,58,Matt,Greene,Matt Greene,D,LAK,4,15,0.1829,0,0,20112012,0,1,22.2682,0.0526,76,1000.3536,2002,44,28,241,112,0,0,0,44,10,47
8474715,7,0,0,27,7,0,14,Cam,Atkinson,Cam Atkinson,R,CBJ,1,14,0.5185,1,2,20112012,0,0,19.8148,0.106,66,923.2592,2008,157,22,23,17,1,1,0,9,15,20
8470137,12,0,2,30,5,0,16,Joni,Pitkanen,Joni Pitkanen,D,CAR,-15,17,0.5666,2,8,20112012,0,0,26.9666,0.0806,62,1338.2666,2002,4,28,27,43,0,0,0,17,9,26
8471794,17,0.5186,2,68,9,0,12,Darren,Helm,Darren Helm,C,DET,5,26,0.3823,0,0,20112012,0,0,20.9264,0.0725,124,870.75,2005,132,24,97,27,777,374,403,18,27,50
8474631,3,0,2,45,4,0,52,Marc-Andre,Bourdon,Marc-Andre Bourdon,D,PHI,4,7,0.1555,0,0,20112012,0,0,21.6444,0.0888,45,971.4666,2008,67,22,73,77,0,0,0,27,7,23
8475200,16,0,1,60,3,0,18,Dmitry,Orlov,Dmitry Orlov,D,WSH,1,19,0.3166,0,2,20112012,0,0,20.5666,0.0588,51,1012.4833,2009,55,20,99,54,1,1,0,48,23,27
8469500,21,0.4561,4,66,20,0,26,Michael,Cammalleri,Michael Cammalleri,C,"MTL, CGY",-10,41,0.6212,3,12,20112012,0,0,22.4545,0.1142,175,1086.6818,2001,49,29,17,19,228,124,104,39,25,45
8470054,6,0,0,47,1,0,64,Keith,Ballard,Keith Ballard,D,VAN,0,7,0.1489,0,0,20112012,0,0,21.4255,0.0243,41,933.3191,2002,11,28,61,63,0,0,0,29,8,29
8471714,2,0,0,19,1,0,21,Michael,Sauer,Michael Sauer,D,NYR,9,3,0.1578,0,0,20112012,0,0,25.6315,0.0714,14,1123.9473,2005,40,24,21,31,0,0,0,5,11,7
8471705,2,0,0,41,1,0,13,Brendan,Mikkelson,Brendan Mikkelson,D,TBL,-4,3,0.0731,0,1,20112012,0,0,19.878,0.0222,45,864.0243,2005,31,24,42,44,0,0,0,15,4,18
8471657,5,0.6666,0,75,6,0,164,Cody,McLeod,Cody McLeod,L,COL,0,11,0.1466,0,0,20112012,0,0,10.1733,0.0967,62,431.64,,,27,123,13,3,1,2,3,12,25
8474030,4,0,0,38,1,0,8,Aaron,Palushaj,Aaron Palushaj,R,MTL,1,5,0.1315,0,0,20112012,0,0,10.2105,0.027,37,453.9736,2007,44,22,28,11,4,4,0,5,9,14
8473507,23,0,0,73,2,0,26,Jeff,Petry,Jeff Petry,D,EDM,-7,25,0.3424,1,6,20112012,0,0,28.1095,0.018,111,1305.6301,2006,45,23,126,126,0,0,0,89,36,51
8471338,10,0.4337,0,76,9,0,29,Torrey,Mitchell,Torrey Mitchell,C,SJS,-6,19,0.25,0,0,20112012,0,0,19.1315,0.09,100,746.1315,2004,126,26,94,33,83,47,36,27,33,31
8470180,5,0.4827,1,74,16,0,24,Eric,Nystrom,Eric Nystrom,L,DAL,-10,21,0.2837,0,0,20112012,0,0,18.5405,0.1568,102,824.6081,2002,10,28,176,38,29,15,14,24,20,43
8465058,12,0,0,54,1,0,34,Michal,Rozsival,Michal Rozsival,D,PHX,8,13,0.2407,0,0,20112012,0,0,23.6111,0.0204,49,1159.7592,1996,105,33,62,91,0,0,0,16,13,20
8474574,15,0,1,55,8,1,33,Tyler,Myers,Tyler Myers,D,BUF,5,23,0.4181,3,7,20112012,0,0,27.6181,0.0952,84,1349.4,2008,12,21,78,70,0,0,0,44,26,47
8471331,3,0.3043,0,35,4,0,17,Kevin,Porter,Kevin Porter,C,COL,-2,7,0.2,0,0,20112012,0,0,12.6285,0.125,32,550.9428,2004,119,25,36,8,46,32,14,6,13,6
