Season,Assists,FaceoffWinPctg,GameWinningGoals,GamesPlayed,Goals,OTGoals,PenaltyMinutes,PlayerFirstName,PlayerId,PlayerLastName,PlayerName,PlayerPositionCode,PlusMinus,Points,PPGoals,PPPoints,SHGoals,SHPoints,ShiftsPerGame,ShootingPctg,Shots,TeamAbbrev,TimeOnIcePerGame
20132014,36,0.3467,1,80,8,0,4,Marcus,8475149,Johansson,Marcus Johansson,L,-21,44,6,21,0,0,21.525,0.0747,107,NULL,1052.30
20132014,2,0.4134,1,24,5,0,8,Drew,8475213,Shore,Drew Shore,C,-1,7,1,1,1,1,16.9166,0.2173,23,NULL,719.6666
20132014,9,0.40,1,87,7,0,21,Drew,8470778,Miller,Drew Miller,L,-13,16,0,0,0,0,19.6321,0.0588,119,NULL,849.7241
20132014,21,0.40,3,88,10,0,62,Matt,8465951,Cooke,Matt Cooke,L,9,31,0,2,1,2,22.6363,0.0925,108,NULL,926.75
20132014,22,0.4473,4,78,17,1,30,Chris,8470274,Higgins,Chris Higgins,L,-14,39,2,3,0,1,25.1025,0.0787,216,NULL,1150.4871
20132014,27,0.50,13,90,44,2,43,Max,8474157,Pacioretty,Max Pacioretty,L,7,71,11,22,1,1,24.1222,0.1353,325,NULL,1118.8111
20132014,1,0.58,0,27,1,0,8,Jim,8470289,Slater,Jim Slater,C,-5,2,0,0,0,0,16.074,0.0416,24,NULL,637.8518
20132014,4,0.451,2,23,8,1,24,Dave,8471245,Bolland,Dave Bolland,C,-1,12,1,2,1,1,21.2173,0.2424,33,NULL,867.9565
20132014,10,0.4836,1,80,6,0,30,Casey,8475231,Cizikas,Casey Cizikas,C,-12,16,1,2,0,2,19.50,0.0759,79,NULL,802.4125
20132014,26,0.4375,4,82,19,0,22,Mason,8471664,Raymond,Mason Raymond,L,-6,45,6,11,1,2,22.6707,0.1067,178,NULL,1040.6097
20132014,2,0.00,1,42,3,0,16,Jesse,8473514,Joensuu,Jesse Joensuu,L,-16,5,1,1,0,0,13.619,0.0731,41,NULL,559.2857
20132014,27,0.4586,3,76,24,0,57,Brent,8470613,Burns,Brent Burns,D,21,51,3,12,0,0,24.7368,0.0863,278,NULL,1012.7631
20132014,13,0.5094,1,82,13,0,46,Dainius,8464977,Zubrus,Dainius Zubrus,C,1,26,0,0,0,0,23.4024,0.1074,121,NULL,1053.2926
20132014,1,0.5154,0,13,2,0,0,Casey,8475602,Wellman,Casey Wellman,C,3,3,0,0,0,0,13.1538,0.1333,15,NULL,562.4615
20132014,21,0.1333,1,62,15,0,32,Pierre-Alexandre,8469707,Parenteau,Pierre-Alexandre Parenteau,R,3,36,1,3,0,0,21.0483,0.1181,127,NULL,1023.3709
20132014,0,0.00,0,2,0,0,0,Aaron,8474030,Palushaj,Aaron Palushaj,R,-1,0,0,0,0,0,15.00,0.00,2,NULL,559.50
20132014,10,0.00,0,102,3,0,27,Kevin,8470630,Klein,Kevin Klein,D,0,13,0,0,0,0,23.4019,0.0329,91,NULL,980.3725
20132014,14,0.4166,1,70,8,0,14,Zemgus,8476878,Girgensons,Zemgus Girgensons,C,-6,22,0,0,1,2,20.90,0.0695,115,NULL,918.9571
20132014,3,0.5217,0,32,0,0,19,Carter,8475154,Ashton,Carter Ashton,R,1,3,0,0,0,0,9.4687,0.00,23,NULL,376.4062
20132014,18,0.444,3,76,21,1,46,Vincent,8467329,Lecavalier,Vincent Lecavalier,C,-21,39,9,15,0,0,19.7236,0.1489,141,NULL,886.5526
20132014,0,0.00,0,3,0,0,0,Andrew,8474638,Campbell,Andrew Campbell,D,0,0,0,0,0,0,22.00,0.00,4,NULL,761.6666
20132014,0,0.00,0,2,0,0,0,Ryan,8472424,Hamilton,Ryan Hamilton,L,-2,0,0,0,0,0,15.00,0.00,0,NULL,601.50
20132014,15,0.00,0,83,1,0,18,Josh,8470324,Gorges,Josh Gorges,D,6,16,0,1,0,1,28.8433,0.0256,39,NULL,1301.5903
20132014,12,0.00,0,77,3,0,46,Brooks,8468498,Orpik,Brooks Orpik,D,3,15,0,0,0,1,24.6623,0.0517,58,NULL,1266.8701
20132014,0,0.4807,1,11,1,0,4,Brett,8475792,Connolly,Brett Connolly,R,-5,1,0,0,0,0,16.8181,0.0833,12,NULL,721.0909
20132014,0,0.00,0,2,0,0,0,Christian,8475749,Thomas,Christian Thomas,L,-1,0,0,0,0,0,10.00,0.00,1,NULL,431.00
20132014,13,0.40,0,62,4,0,21,TJ,8474001,Galiardi,TJ Galiardi,L,-13,17,0,0,1,2,21.9516,0.04,100,NULL,876.629
20132014,11,0.00,1,82,4,0,45,Ron,8468493,Hainsey,Ron Hainsey,D,-9,15,0,0,0,1,27.6219,0.0555,72,NULL,1286.3414
20132014,18,1.00,1,96,5,0,46,Johnny,8469665,Oduya,Johnny Oduya,D,10,23,0,0,0,1,29.1875,0.05,100,NULL,1227.6458
20132014,0,0.00,0,7,0,0,6,Ryan,8470309,Whitney,Ryan Whitney,D,-7,0,0,0,0,0,21.8571,0.00,8,NULL,1004.8571
20132014,5,0.50,0,44,2,0,11,Matt,8474192,Frattin,Matt Frattin,R,-4,7,1,2,0,0,16.3636,0.0327,61,NULL,720.7272
20132014,12,0.25,1,49,7,0,16,Tanner,8476871,Pearson,Tanner Pearson,L,12,19,1,1,0,0,17.4285,0.0833,84,NULL,691.7551
20132014,16,0.543,1,88,9,0,106,Steve,8468505,Ott,Steve Ott,C,-41,25,6,8,0,0,24.1704,0.0666,135,NULL,1097.2386
20132014,0,0.00,0,15,0,0,0,Paul,8474008,Carey,Paul Carey,C,1,0,0,0,0,0,9.3333,0.00,6,NULL,354.0666
20132014,13,0.4896,3,78,6,1,24,Michal,8462129,Handzus,Michal Handzus,C,-8,19,0,0,1,2,20.8461,0.1016,59,NULL,812.9358
20132014,2,0.25,0,22,1,0,0,Jerry,8475309,D'Amigo,Jerry D'Amigo,R,-1,3,0,0,0,0,11.909,0.0833,12,NULL,482.7727
20132014,2,0.00,0,25,0,0,8,Alexander,8470685,Sulzer,Alexander Sulzer,D,-3,2,0,1,0,1,22.32,0.00,21,NULL,1087.52
20132014,8,0.387,0,67,2,0,25,Torrey,8471338,Mitchell,Torrey Mitchell,C,-3,10,0,0,0,0,17.2238,0.0357,56,NULL,652.5223
20132014,1,0.40,0,18,0,0,6,Chris,8471762,VandeVelde,Chris VandeVelde,C,-3,1,0,1,0,0,11.5555,0.00,8,NULL,463.7222
20132014,2,0.00,0,56,0,0,42,Douglas,8468114,Murray,Douglas Murray,D,-13,2,0,0,0,0,19.4821,0.00,26,NULL,853.9107
20132014,3,0.4444,2,62,7,0,35,Ryan,8473646,Carter,Ryan Carter,L,-6,10,0,0,0,1,16.4838,0.1014,69,NULL,679.7258
20132014,15,1.00,0,64,1,0,32,Ryan,8475598,Stanton,Ryan Stanton,D,5,16,0,0,0,0,19.9531,0.0153,65,NULL,882.7187
20132014,0,0.00,0,3,0,0,0,Yann,8474601,Sauve,Yann Sauve,D,-2,0,0,0,0,0,17.00,0.00,1,NULL,736.6666
20132014,11,0.4226,0,77,12,0,26,Shawn,8473574,Matthias,Shawn Matthias,C,-3,23,0,0,0,0,18.4155,0.0944,127,NULL,780.8441
20132014,8,0.20,0,78,6,0,144,Cody,8471657,McLeod,Cody McLeod,L,1,14,0,0,2,2,15.2948,0.0689,87,NULL,622.3974
20132014,9,0.5148,1,66,8,0,12,Joakim,8474168,Andersson,Joakim Andersson,C,-12,17,0,0,0,1,19.8181,0.1025,78,NULL,824.6212
20132014,13,0.50,1,72,10,0,44,Ryan,8460496,Smyth,Ryan Smyth,L,-18,23,5,7,0,0,21.6666,0.0775,129,NULL,925.4444
20132014,14,0.00,0,52,2,0,26,Matt,8474659,Donovan,Matt Donovan,D,-9,16,1,6,0,0,23.4807,0.0232,86,NULL,1084.1538
20132014,31,0.407,3,80,30,0,50,James,8474037,van Riemsdyk,James van Riemsdyk,L,-9,61,9,15,2,4,25.9875,0.1075,279,NULL,1263.3875
20132014,6,0.00,0,32,1,0,48,Luca,8474579,Sbisa,Luca Sbisa,D,-2,7,0,1,0,0,22.5625,0.0303,33,NULL,1013.1875
20132014,25,0.00,0,106,6,0,26,Dan,8471958,Girardi,Dan Girardi,D,3,31,1,3,0,2,30.632,0.0504,119,NULL,1404.066
20132014,34,0.50,2,91,16,1,34,Torey,8476792,Krug,Torey Krug,D,16,50,7,24,0,0,22.5054,0.0758,211,NULL,1067.2527
20132014,0,0.00,0,1,0,0,5,Cody,8471760,Bass,Cody Bass,C,0,0,0,0,0,0,4.00,0.00,0,NULL,163.00
20132014,0,0.00,0,3,0,0,0,Brad,8476779,Hunt,Brad Hunt,D,-3,0,0,0,0,0,16.3333,0.00,1,NULL,756.00
20132014,17,0.5459,3,98,9,0,42,Dominic,8468575,Moore,Dominic Moore,C,-3,26,0,0,1,3,18.50,0.0725,124,NULL,729.6938
20132014,11,0.00,1,68,4,1,44,Jay,8469531,Harrison,Jay Harrison,D,-1,15,1,6,0,0,21.4411,0.0388,103,NULL,997.5882
20132014,6,0.4603,0,83,1,0,19,Marc-Andre,8471718,Cliche,Marc-Andre Cliche,C,-14,7,0,0,0,1,16.6024,0.014,71,NULL,652.8795
20132014,21,0.00,1,80,10,0,19,Jake,8474581,Gardiner,Jake Gardiner,D,-3,31,2,11,1,1,25.7625,0.0735,136,NULL,1264.575
20132014,0,0.00,0,1,0,0,0,Pierre-Luc,8471428,Letourneau-Leblond,Pierre-Luc Letourneau-Leblond,L,0,0,0,0,0,0,6.00,0.00,1,NULL,274.00
20132014,1,0.00,0,17,0,0,6,David,8475182,Rundblad,David Rundblad,D,-4,1,0,1,0,0,17.5294,0.00,21,NULL,825.1176
20132014,2,0.542,0,18,0,0,4,Cory,8473558,Emmerton,Cory Emmerton,C,-2,2,0,0,0,0,12.6666,0.00,22,NULL,537.1666
20132014,14,0.2187,1,47,7,0,27,Paul,8474038,Byron,Paul Byron,L,6,21,2,3,1,4,22.0638,0.1521,46,NULL,866.5744
20132014,1,0.00,0,1,0,0,0,Christian,8477850,Folin,Christian Folin,D,3,1,0,0,0,0,22.00,0.00,0,NULL,1166.00
20132014,37,0.1818,1,75,17,1,16,Jiri,8470201,Hudler,Jiri Hudler,R,4,54,2,13,0,0,24.3733,0.1559,109,NULL,1130.6933
20132014,16,0.00,0,53,6,0,22,Sami,8475222,Vatanen,Sami Vatanen,D,7,22,2,8,0,0,23.3396,0.0722,83,NULL,1062.8679
20132014,1,0.00,0,1,0,0,0,Maxime,8469798,Fortunus,Maxime Fortunus,D,1,1,0,0,0,0,21.00,0.00,0,NULL,977.00
20132014,15,0.5373,1,83,11,0,39,Marcel,8469473,Goc,Marcel Goc,C,-8,26,0,2,0,0,22.506,0.0873,126,NULL,948.7108
20132014,0,0.00,0,5,0,0,2,Xavier,8476443,Ouellet,Xavier Ouellet,D,-1,0,0,0,0,0,18.00,0.00,5,NULL,811.40
20132014,2,0.00,0,10,0,0,0,Chris,8474052,Terry,Chris Terry,L,-4,2,0,2,0,0,16.30,0.00,13,NULL,724.90
20132014,8,0.5205,1,48,9,0,10,David,8470877,Jones,David Jones,R,1,17,2,2,0,0,22.50,0.0865,104,NULL,927.5833
20132014,39,0.00,0,87,7,0,36,Alex,8471274,Goligoski,Alex Goligoski,D,16,46,3,17,0,0,28.4827,0.0469,149,NULL,1476.1494
20132014,23,0.4117,3,75,13,0,139,Patrick,8474034,Maroon,Patrick Maroon,L,9,36,2,8,0,0,16.00,0.114,114,NULL,746.5866
20132014,14,0.5027,2,94,18,0,4,Ben,8474727,Smith,Ben Smith,R,8,32,1,2,0,0,19.851,0.1538,117,NULL,794.468
20132014,12,0.485,3,74,7,0,82,Marcus,8475220,Foligno,Marcus Foligno,L,-17,19,0,1,1,1,19.4729,0.0886,79,NULL,903.7432
20132014,25,0.4439,2,85,6,0,25,Daniel,8471476,Winnik,Daniel Winnik,L,7,31,0,0,2,4,21.2352,0.0476,126,NULL,912.0588
20132014,1,0.00,0,20,1,0,19,Alexander,8475248,Urbom,Alexander Urbom,D,1,2,0,0,0,1,18.95,0.0625,16,NULL,876.35
20132014,10,0.00,2,49,12,0,10,Martin,8467899,Havlat,Martin Havlat,R,13,22,1,2,0,0,20.8571,0.1643,73,NULL,879.8775
20132014,5,0.60,1,28,4,0,12,Pierre-Marc,8470153,Bouchard,Pierre-Marc Bouchard,C,-9,9,1,1,0,0,18.00,0.0784,51,NULL,836.8571
20132014,27,0.4367,0,82,15,0,36,Jason,8466251,Chimera,Jason Chimera,L,4,42,1,5,0,1,21.0853,0.0898,167,NULL,925.1829
20132014,17,0.4761,3,60,11,0,72,Matt,8473492,Beleskey,Matt Beleskey,L,8,28,1,5,0,1,17.65,0.088,125,NULL,756.7333
20132014,17,0.00,1,75,6,0,28,Marc,8470760,Methot,Marc Methot,D,0,23,0,3,0,0,27.3733,0.0512,117,NULL,1305.36
20132014,29,0.00,0,86,3,0,28,Matthew,8470640,Carle,Matthew Carle,D,8,32,1,7,0,0,27.5116,0.025,120,NULL,1339.5581
20132014,11,0.3428,3,63,15,0,118,Chris,8473485,Stewart,Chris Stewart,R,0,26,3,6,0,0,18.6031,0.1363,110,NULL,821.2539
20132014,30,0.00,2,81,12,1,60,Marek,8469623,Zidlicky,Marek Zidlicky,D,-3,42,8,18,0,2,27.358,0.0937,128,NULL,1298.9876
20132014,7,0.00,0,82,3,0,151,Tom,8476880,Wilson,Tom Wilson,R,1,10,1,1,0,0,11.1341,0.0476,63,NULL,476.3048
20132014,0,1.00,0,13,0,0,20,Pierre-Cedric,8474201,Labrie,Pierre-Cedric Labrie,L,-4,0,0,0,0,0,10.4615,0.00,2,NULL,412.5384
20132014,4,0.00,0,39,1,0,34,Mark,8471241,Fistric,Mark Fistric,D,8,5,0,1,0,0,21.6666,0.0384,26,NULL,909.1025
20132014,2,0.5396,1,77,5,0,112,Matt,8468611,Hendricks,Matt Hendricks,L,-11,7,0,0,1,1,18.2467,0.049,102,NULL,764.2857
20132014,43,0.00,6,82,24,1,46,Jaromir,8448208,Jagr,Jaromir Jagr,R,16,67,5,17,0,0,22.756,0.1038,231,NULL,1149.50
20132014,31,0.387,2,78,23,0,57,Andrew,8471217,Ladd,Andrew Ladd,L,8,54,4,12,0,2,25.7051,0.1216,189,NULL,1183.5512
20132014,22,0.00,2,86,7,1,32,Andre,8470378,Benoit,Andre Benoit,D,5,29,1,8,0,1,26.9534,0.0588,119,NULL,1217.9767
20132014,7,0.00,1,58,1,0,46,Kevan,8476191,Miller,Kevan Miller,D,22,8,0,0,0,0,23.6724,0.0212,47,NULL,1070.0689
20132014,2,0.00,0,23,2,0,88,Eric,8460720,Boulton,Eric Boulton,L,0,4,0,0,0,0,10.9565,0.0952,21,NULL,384.6086
20132014,37,1.00,0,108,6,0,60,Slava,8474594,Voynov,Slava Voynov,D,10,43,2,17,0,0,29.1111,0.0329,182,NULL,1349.8888
20132014,0,0.00,0,15,1,0,4,Frank,8476302,Corrado,Frank Corrado,D,-2,1,0,0,0,0,17.00,0.05,20,NULL,753.8666
20132014,12,0.3414,2,38,12,0,12,Curtis,8471185,Glencross,Curtis Glencross,L,-11,24,3,8,0,0,24.3421,0.1558,77,NULL,1057.00
20132014,25,0.00,1,73,3,0,18,Tom,8470104,Gilbert,Tom Gilbert,D,-5,28,2,6,0,0,26.8493,0.0322,93,NULL,1280.4657
20132014,32,0.00,0,88,8,0,52,Jack,8471677,Johnson,Jack Johnson,D,-8,40,5,21,0,1,26.1022,0.0496,161,NULL,1499.8409
20132014,3,0.00,0,40,1,0,29,Bryce,8460626,Salvador,Bryce Salvador,D,-2,4,0,0,0,0,24.425,0.0416,24,NULL,1217.625
20132014,6,0.00,0,44,0,0,16,Martin,8475716,Marincin,Martin Marincin,D,-2,6,0,1,0,1,23.9545,0.00,28,NULL,1149.7727
20132014,23,0.00,0,73,5,0,48,Fedor,8469492,Tyutin,Fedor Tyutin,D,6,28,1,9,1,3,24.4657,0.0568,88,NULL,1263.3424
20132014,66,0.5678,3,89,13,1,40,Joe,8466138,Thornton,Joe Thornton,C,14,79,3,21,0,1,26.382,0.0942,138,NULL,1137.7078
20132014,2,0.00,0,10,1,0,0,Zach,8474743,Redmond,Zach Redmond,D,1,3,0,0,0,0,18.90,0.10,10,NULL,920.00
20132014,1,0.00,1,10,1,0,0,Julien,8475567,Brouillette,Julien Brouillette,D,3,2,0,0,0,0,18.00,0.25,4,NULL,933.10
20132014,3,0.5652,0,9,0,0,7,Patrice,8474616,Cormier,Patrice Cormier,C,2,3,0,0,0,0,9.8888,0.00,4,NULL,418.00
20132014,19,0.4327,1,88,8,0,49,Max,8470171,Talbot,Max Talbot,C,2,27,0,1,1,1,21.6022,0.0601,133,NULL,974.1818
20132014,6,0.20,1,79,15,0,60,Eric,8470180,Nystrom,Eric Nystrom,L,-25,21,0,0,1,1,19.9113,0.125,120,NULL,891.5063
20132014,11,0.3518,4,70,9,0,24,Nikolay,8473579,Kulemin,Nikolay Kulemin,L,-4,20,0,0,0,0,22.8142,0.1111,81,NULL,972.9428
20132014,9,0.3333,1,78,3,1,33,Steve,8470609,Bernier,Steve Bernier,R,-15,12,0,1,0,0,18.0256,0.0288,104,NULL,746.8333
20132014,29,0.3795,0,98,23,0,79,Brendan,8475848,Gallagher,Brendan Gallagher,R,4,52,9,11,0,0,22.0306,0.0923,249,NULL,964.551
20132014,2,0.00,0,17,1,0,0,Oscar,8476472,Klefbom,Oscar Klefbom,D,-6,3,0,0,0,0,21.5294,0.0714,14,NULL,947.8235
20132014,6,0.4745,0,61,2,0,22,Luke,8476822,Glendening,Luke Glendening,C,-10,8,0,0,0,0,20.3278,0.035,57,NULL,836.1639
20132014,17,0.00,0,70,2,0,26,Jakub,8471693,Kindl,Jakub Kindl,D,-6,19,0,7,0,0,23.5285,0.0198,101,NULL,1033.9285
20132014,44,0.00,2,79,14,0,55,Victor,8475167,Hedman,Victor Hedman,D,3,58,3,16,0,6,26.8227,0.0809,173,NULL,1352.481
20132014,8,0.4864,1,74,7,0,18,Michael,8475739,Bournival,Michael Bournival,L,-9,15,1,3,0,0,14.7162,0.0744,94,NULL,618.4459
20142015,0,0.00,0,2,0,0,0,Jake,8476931,McCabe,Jake McCabe,D,0,0,0,0,0,0,16.50,0.00,2,NULL,667.50
20142015,15,0.3809,6,73,27,2,65,James,8471707,Neal,James Neal,R,12,42,4,5,0,0,22.6575,0.1097,246,NULL,1097.7534
20142015,0,0.00,0,5,0,0,2,Ryan,8477451,Hartman,Ryan Hartman,R,-1,0,0,0,0,0,13.00,0.00,8,NULL,497.20
20142015,0,0.00,0,2,0,0,0,Kevin,8477942,Fiala,Kevin Fiala,L,-2,0,0,0,0,0,15.00,0.00,5,NULL,675.00
20142015,21,0.00,0,75,8,0,79,Tyler,8474574,Myers,Tyler Myers,D,-8,29,3,7,0,2,30.2266,0.0615,130,NULL,1477.52
20142015,1,0.00,0,22,0,0,2,Trevor,8477845,van Riemsdyk,Trevor van Riemsdyk,D,-1,1,0,0,0,0,16.50,0.00,22,NULL,741.2727
20142015,17,1.00,6,81,25,0,40,Anders,8475314,Lee,Anders Lee,L,7,42,5,6,0,0,18.8395,0.1219,205,NULL,864.9135
20142015,10,0.00,0,67,2,0,2,Carl,8474125,Gunnarsson,Carl Gunnarsson,D,11,12,0,1,0,0,26.0597,0.0357,56,NULL,1082.7164
20142015,52,0.5099,3,84,17,1,40,Henrik,8468083,Zetterberg,Henrik Zetterberg,L,-10,69,4,30,0,0,24.1666,0.0693,245,NULL,1141.2976
20142015,24,0.00,0,82,3,0,22,Brian,8466285,Campbell,Brian Campbell,D,4,27,1,12,0,0,25.4024,0.0254,118,NULL,1392.50
20142015,18,0.3939,5,77,24,3,95,Brad,8473419,Marchand,Brad Marchand,L,5,42,2,2,2,3,22.974,0.1333,180,NULL,1014.0259
20142015,41,0.00,0,80,12,0,26,Tyson,8475197,Barrie,Tyson Barrie,D,5,53,2,16,0,0,25.425,0.0863,139,NULL,1281.925
20142015,7,0.523,2,63,8,0,28,Scottie,8470105,Upshall,Scottie Upshall,R,-8,15,0,1,0,0,18.2063,0.086,93,NULL,760.9206
20142015,1,0.00,1,12,1,0,10,Stephane,8469542,Veilleux,Stephane Veilleux,L,0,2,0,0,0,0,12.00,0.1111,9,NULL,461.6666
20142015,48,0.00,3,88,22,1,44,Erik,8474578,Karlsson,Erik Karlsson,D,5,70,7,33,0,0,26.7954,0.0711,309,NULL,1642.3295
20142015,22,1.00,1,71,2,0,52,Brayden,8475188,McNabb,Brayden McNabb,D,11,24,0,5,0,0,21.7323,0.027,74,NULL,953.9436
20142015,40,0.50,7,108,50,0,69,Steven,8474564,Stamkos,Steven Stamkos,C,4,90,15,33,0,0,22.3611,0.1501,333,NULL,1150.3055
20142015,35,0.4288,2,86,15,0,28,Mark,8476460,Scheifele,Mark Scheifele,C,9,50,3,13,0,0,23.4534,0.0872,172,NULL,1112.7325
20142015,20,0.00,0,57,2,0,14,John-Michael,8468639,Liles,John-Michael Liles,D,-9,22,0,7,0,0,25.421,0.0222,90,NULL,1148.9298
20142015,1,0.3978,0,18,1,0,2,Tim,8477213,Schaller,Tim Schaller,C,-5,2,0,0,0,0,16.0555,0.0526,19,NULL,680.8333
20142015,8,0.5217,2,60,4,0,35,Barclay,8476624,Goodrow,Barclay Goodrow,R,-1,12,0,0,0,1,16.5666,0.0588,68,NULL,664.30
20142015,41,0.00,1,93,11,0,46,Andrei,8467496,Markov,Andrei Markov,D,21,52,4,26,0,1,29.6451,0.0733,150,NULL,1488.129
20142015,0,0.00,0,4,0,0,0,Scott,8476293,Wilson,Scott Wilson,L,0,0,0,0,0,0,9.00,0.00,3,NULL,368.00
20142015,0,1.00,0,4,0,0,2,Eriah,8477227,Hayes,Eriah Hayes,R,-2,0,0,0,0,0,15.75,0.00,10,NULL,598.25
20142015,12,0.00,0,81,1,0,42,Jan,8470699,Hejda,Jan Hejda,D,-12,13,0,0,0,1,26.9382,0.0119,84,NULL,1239.2222
20142015,17,0.4225,2,71,9,0,13,Colton,8474098,Sceviour,Colton Sceviour,C,1,26,0,4,0,0,18.3661,0.0796,113,NULL,762.9859
20142015,14,0.2222,6,90,28,0,38,Nino,8475799,Niederreiter,Nino Niederreiter,R,0,42,6,9,1,1,19.8222,0.1666,168,NULL,876.3777
20142015,27,0.4657,1,58,7,0,23,Scott,8467351,Gomez,Scott Gomez,C,-10,34,0,14,0,0,21.2758,0.10,70,NULL,990.7931
20142015,17,0.00,1,57,5,0,8,Lubomir,8468598,Visnovsky,Lubomir Visnovsky,D,2,22,2,5,0,0,21.9649,0.0555,90,NULL,1158.1754
20142015,1,0.00,0,3,0,0,7,Tom,8473542,Sestito,Tom Sestito,L,1,1,0,0,0,0,9.6666,0.00,1,NULL,374.3333
20142015,0,1.00,0,6,0,0,4,Ryan,8467988,Malone,Ryan Malone,L,-4,0,0,0,0,0,14.00,0.00,6,NULL,601.6666
20142015,8,0.00,0,40,2,0,13,Christian,8477850,Folin,Christian Folin,D,3,10,0,1,0,0,21.625,0.0512,39,NULL,912.00
20142015,0,0.00,0,2,0,0,0,Shayne,8476906,Gostisbehere,Shayne Gostisbehere,D,-2,0,0,0,0,0,17.00,0.00,2,NULL,753.50
20142015,0,0.50,0,12,0,0,4,Devin,8471682,Setoguchi,Devin Setoguchi,R,-7,0,0,0,0,0,19.3333,0.00,12,NULL,728.9166
20142015,0,0.00,0,6,1,0,2,Casey,8478376,Bailey,Casey Bailey,C,1,1,0,0,0,0,12.00,0.1111,9,NULL,542.1666
20142015,21,0.4615,1,73,18,0,28,Nazem,8475172,Kadri,Nazem Kadri,C,-7,39,3,7,1,1,21.9041,0.1022,176,NULL,1056.1506
20142015,4,0.00,0,39,4,0,54,Daniel,8470666,Carcillo,Daniel Carcillo,L,3,8,0,0,0,0,12.5897,0.0952,42,NULL,491.3589
20142015,2,0.4528,0,15,0,0,33,Tim,8471636,Sestito,Tim Sestito,L,-1,2,0,0,0,0,15.0666,0.00,10,NULL,593.2666
20142015,7,0.00,1,60,7,0,36,Andrej,8471236,Meszaros,Andrej Meszaros,D,-13,14,1,1,0,0,23.8166,0.1044,67,NULL,1074.60
20142015,27,0.2857,4,69,27,1,40,Patric,8471887,Hornqvist,Patric Hornqvist,R,13,54,6,15,0,0,23.3333,0.1139,237,NULL,1063.8985
20142015,1,0.00,0,8,0,0,2,Valeri,8477501,Nichushkin,Valeri Nichushkin,R,-5,1,0,0,0,0,18.25,0.00,6,NULL,826.375
20142015,0,0.8181,0,2,0,0,0,Corban,8475260,Knight,Corban Knight,C,0,0,0,0,0,0,10.00,0.00,2,NULL,384.00
20142015,10,0.4398,0,39,6,0,12,Johan,8475728,Larsson,Johan Larsson,L,0,16,1,4,0,0,17.6923,0.12,50,NULL,870.9743
20142015,4,1.00,1,56,5,0,48,Roman,8471392,Polak,Roman Polak,D,-22,9,0,0,0,0,25.2142,0.0819,61,NULL,1265.3035
20142015,6,0.00,0,64,1,0,68,Mike,8473426,Weber,Mike Weber,D,-22,7,0,0,0,1,24.3593,0.0243,41,NULL,1124.5312
20142015,0,0.00,0,3,0,0,14,Bobby,8472365,Robins,Bobby Robins,R,0,0,0,0,0,0,9.3333,0.00,0,NULL,455.00
20142015,16,0.50,2,67,16,0,28,Steve,8470609,Bernier,Steve Bernier,R,2,32,4,8,0,0,18.5074,0.1495,107,NULL,776.1791
20142015,0,0.30,0,2,0,0,0,Phillip,8476479,Danault,Phillip Danault,L,0,0,0,0,0,0,14.50,0.00,2,NULL,570.00
20142015,3,0.50,0,33,1,0,40,Cody,8469591,McCormick,Cody McCormick,C,-9,4,0,0,1,1,16.1818,0.0322,31,NULL,702.8181
20142015,4,0.00,0,7,0,0,4,Taylor,8476166,Fedun,Taylor Fedun,D,0,4,0,2,0,0,24.5714,0.00,12,NULL,1019.2857
20142015,14,0.00,0,65,2,0,25,Ben,8473933,Lovejoy,Ben Lovejoy,D,-7,16,0,0,0,2,25.6153,0.0208,96,NULL,1182.5076
20142015,27,0.00,4,81,12,0,32,Aaron,8477932,Ekblad,Aaron Ekblad,D,12,39,6,13,0,0,24.2716,0.0705,170,NULL,1308.6049
20142015,21,0.00,0,92,0,0,74,Brooks,8468498,Orpik,Brooks Orpik,D,10,21,0,0,0,0,27.6956,0.00,82,NULL,1312.0869
20142015,1,0.00,0,4,0,0,0,David,8474660,Warsofsky,David Warsofsky,D,1,1,0,0,0,0,23.00,0.00,7,NULL,1065.50
20142015,2,0.00,1,59,2,0,10,Raphael,8476244,Diaz,Raphael Diaz,D,-2,4,1,1,0,0,16.9152,0.0377,53,NULL,708.7457
20142015,1,0.5937,0,7,1,0,0,Chris,8474535,Mueller,Chris Mueller,C,-1,2,1,1,0,0,17.00,0.10,10,NULL,627.1428
20142015,0,0.00,0,4,0,0,0,Philip,8475194,Samuelsson,Philip Samuelsson,D,-3,0,0,0,0,0,22.50,0.00,4,NULL,1013.00
20142015,15,0.5208,1,74,14,0,18,Bo,8477500,Horvat,Bo Horvat,C,-7,29,0,0,1,1,18.5135,0.1359,103,NULL,737.8108
20142015,4,0.00,0,38,2,0,4,Michal,8474661,Jordan,Michal Jordan,D,-7,6,2,2,0,0,22.4473,0.0454,44,NULL,956.7105
20142015,14,0.5015,2,77,17,1,20,Mark,8476062,Arcobello,Mark Arcobello,R,-10,31,1,4,0,1,20.974,0.1317,129,NULL,888.4025
20142015,24,0.4696,2,64,14,0,34,Nathan,8477492,MacKinnon,Nathan MacKinnon,C,-7,38,3,7,0,0,21.3125,0.0729,192,NULL,1022.875
20142015,23,0.3488,4,86,19,0,20,Michael,8473564,Frolik,Michael Frolik,R,2,42,3,7,3,3,24.1511,0.0896,212,NULL,1049.9302
